district	subdistrict	school	village	Unnamed: 5	latitude	longitude	Unnamed: 8	Unnamed: 9	gender resp	Head_Household	age resp	clan	subclan	educ	hh_ppl	hh_male	hh_female	hh_children_size	Unnamed: 23	Unnamed: 24	Unnamed: 30	Unnamed: 32	Unnamed: 38	Unnamed: 40	Unnamed: 46	Unnamed: 48	Unnamed: 54	Unnamed: 56	Unnamed: 62	Unnamed: 64	Unnamed: 70	Unnamed: 72	Unnamed: 78	Unnamed: 80	Unnamed: 86	Unnamed: 88	Unnamed: 94	Unnamed: 96	Unnamed: 102	residency	Unnamed: 105	Unnamed: 111	primaryincome	otherincome	incomerange	Unnamed: 115	Unnamed: 121	instability_factor1	instability_factor2	instability_factor3	instability_factor4	instability_factor5	instability_factor6	instability_factor7	instability_factor8	instability_factor9	instability_factor10	instability_factor11	instability_factor12	instability_factor13	instability_factor14	instability_factor15	instability_factor16	instability_factor17	Unnamed: 139	security	armed_extremism	social_cohesion	decision_making	Unnamed: 147	systm1	systm2	systm3	systm4	systm5	systm6	systm7	systm8	systm9	Unnamed: 157	Unnamed: 158	Unnamed: 162	Unnamed: 163	Unnamed: 167	Unnamed: 168	Unnamed: 172	Unnamed: 173	Unnamed: 177	Unnamed: 178	Unnamed: 182	Unnamed: 183	Unnamed: 187	Unnamed: 188	Unnamed: 192	Unnamed: 193	Unnamed: 197	Unnamed: 198	Unnamed: 202	Unnamed: 203	trust1	trust2	trust3	trust4	trust5	trust6	trust7	trust8	Unnamed: 212	trust_obstacles1	trust_obstacles2	trust_obstacles3	trust_obstacles4	trust_obstacles5	trust_obstacles6	trust_obstacles7	trust_obstacles8	trust_obstacles9	trust_obstacles10	engagement	indicator1	expind1	indicator2	indicator3	indicator4	Unnamed: 229	Unnamed: 230	Unnamed: 231	Unnamed: 232	Unnamed: 233	Unnamed: 234	Unnamed: 235	Unnamed: 236	Unnamed: 237	Unnamed: 238	Unnamed: 239	Unnamed: 240	Unnamed: 241	Unnamed: 242	Unnamed: 243	gender HHH	female_sch_pourc	male_sch_pourc	child_sch_pourc	female_madr_pourc	male_madr_pourc	child_madr_pourc	female_form_pourc	male_form_pourc	child_form_pourc	max_distance	max_distance_male	max_distance_fem	conflict_driver Land issues	conflict_driver Clan tension	conflict_driver Political tension	conflict_driver Crime (robbery,...)	conflict_driver Gender based violence	conflict_driver Terrorist attacks	conflict_driver Access to grazing area	conflict_driver Access to water	conflict_driver Business competition	instability_driver Conflict	instability_driver Governance	instability_driver Clan tension	instability_driver Security in general	instability_driver Drought	instability_driver Flood	instability_driver Level of incomes	instability_driver Access to education	instability_driver Access to health	instability_driver Access to water	instability_driver Access to justice	instability_driver Access to land	need Health	need Education	need Security	need Protection	need Food and Nutrition	need Roads	need Water and sanitation	foodsect FGS	foodsect FMS	foodsect Governor	foodsect DC	foodsect Elders	foodsect UN	foodsect NGO	educt FGS	educt FMS	educt Governor	educt DC	educt Elders	educt UN	educt NGO	inft FGS	inft FMS	inft Governor	inft DC	inft Elders	inft UN	inft NGO	healtht FGS	healtht FMS	healtht Governor	healtht DC	healtht Elders	healtht UN	healtht NGO	sect FGS	sect FMS	sect Governor	sect DC	sect Elders	sect UN	sect NGO	justt FGS	justt FMS	justt Governor	justt DC	justt Elders	justt UN	justt NGO	watt FGS	watt FMS	watt Governor	watt DC	watt Elders	watt UN	watt NGO	empt FGS	empt FMS	empt Governor	empt DC	empt Elders	empt UN	empt NGO	shelt FGS	shelt FMS	shelt Governor	shelt DC	shelt Elders	shelt UN	shelt NGO
Baraawe	Baraawe	Alnureyn Primary School	Dayax	1.1113628 44.025961 -14.200653076171875 4.33	1.1113628	44.025961	-14.2006530761719	4.33	Male	Yes	45	Tuni	Other	Completed primary	8	4	4	3	0	0	Al Nureyni	0	Al nureyni	0	Maclin mohamed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Support from community and family	0	300	0	0	Key determinant of instability	3	4	3	4	4	4	4	2	3	2	3	Not determinant of instability	4	4	3	3	0	3	Slightly decreased	4	4	0	No change	Slightly increased	Slightly increased	Slightly increased	Slightly increased	Slightly decreased	Slightly increased	Slightly decreased	Slightly decreased	0	0	Private business 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	4	3	4	Very Good	4	0	Very important	Very important	Somehow important	Very important	Very important	Very important	Somehow important	Very important	Somehow important	Very important	Slightly increased	Positive	People get free services	2	3	Not optimistic at all	14:37:00.000+03:00	14/06/2022	0	298620218	c95e99a0-c29f-4f05-8ede-3b1a27c400c5	44726.805150463	0	0	submitted_via_web	0	0	15	Abdirizak Nor	Dayax	Keep	Male	100.0	100.0	100.0	0.0	100.0	33.33333333333333	100.0	0.0	66.66666666666666	5.0	1.0	5.0	5	2	4	0	0	1	0	0	3	5	0	0	0	0	0	4	2	0	0	3	1	0	3	0	0	2	0	0	0	2	0	0	0	0	1	1	3	0	2	0	0	0	3	0	2	1	0	0	0	0	2	1	0	0	0	3	3	2	1	0	0	0	0	2	0	0	1	3	0	0	0	0	2	1	0	0	3	1	2	0	3	0	0	0	1	0	2	0	0	0	3
Baraawe	Baraawe	Alnureyn Primary School	Dayax	1.1092435 44.0271257 -21.383868804778814 4.571	1.1092435	44.0271257	-21.3838688047788	4.571	Male	Yes	46	Other	Other	Some primary	10	6	4	5	0	0	Al Nureyni	0	Al Nureyni	0	0	0	Al Nureyni	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Fishing	0	110	0	0	4	3	3	2	3	3	3	3	3	2	3	3	Not determinant of instability	Not determinant of instability	3	2	4	0	3	Significantly decreased	3	4	0	No change	Slightly increased	Slightly increased	Slightly increased	Slightly increased	Slightly increased	No change	Slightly decreased	Slightly decreased	0	0	Private	0	0	0	0	0	0	0	0	0	0	0	Private 	0	0	0	0	0	4	Very Bad	4	3	4	3	3	Very Good	0	Very important	Somehow important	Determinant	Determinant	Somehow important	Somehow important	Very important	Very important	Somehow important	Very important	No change	Positive	Good Quality Education	4	4	3	09:01:00.000+03:00	14/06/2022	0	298620302	68ed18d5-1759-4c1b-95da-909ac1dfc4be	44726.8054861111	0	0	submitted_via_web	0	0	16	Abdulkadir Abdullahi	Dayax	Keep	Male	50.0	66.66666666666666	60.0	0.0	0.0	0.0	50.0	66.66666666666666	60.0	1.5	1.5	1.5	0	1	2	0	0	0	3	5	4	0	0	2	0	0	1	3	5	4	0	0	0	3	2	0	0	0	0	0	0	0	0	3	0	0	2	3	1	0	2	0	0	0	2	1	3	0	0	0	0	0	2	0	0	0	1	3	3	2	1	0	0	0	0	0	0	1	2	3	0	0	2	1	0	0	0	0	0	1	3	0	2	0	0	0	3	0	2	0	1	0	0
Baraawe	Baraawe	Alnureyn Primary School	Dayax	1.1089683 44.0275065 -21.819857785201016 48.163	1.1089683	44.0275065	-21.819857785201	48.163	Female	Yes	46	Tuni	Daaqtire	Quranic	6	3	3	3	0	0	Uminaa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Fishing	0	100	0	0	2	3	3	4	3	3	4	3	3	3	2	3	3	4	3	3	2	0	3	Slightly decreased	3	3	0	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly increased	Slightly decreased	Slightly decreased	Slightly increased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	3	4	4	3	Very Good	0	Somehow important	Somehow important	Somehow important	Somehow important	Somehow important	Somehow important	Somehow important	Somehow important	Somehow important	Somehow important	Slightly decreased	Positive	Good Education	3	3	3	10:05:00.000+03:00	14/06/2022	0	298620304	32e1e0fb-d25b-4c88-b10d-a5640b601f0d	44726.8054976852	0	0	submitted_via_web	0	0	17	Abdulkadir Abdullahi	Dayax	Keep	Female	33.33333333333333		33.33333333333333	33.33333333333333		33.33333333333333	0.0		0.0	1.0		1.0	0	5	0	0	3	2	0	1	4	0	3	2	0	0	0	5	0	4	0	0	1	3	0	0	0	2	0	0	0	0	1	2	3	0	0	3	2	0	0	0	0	1	3	0	2	0	0	0	1	2	0	0	0	0	1	3	1	0	3	0	0	2	0	0	0	3	2	1	0	0	1	0	2	0	0	0	3	0	0	3	2	0	1	0	2	0	3	1	0	0	0
Baraawe	Baraawe	Alnureyn Primary School	Dayax	1.1089603 44.0277226 -21.438877999840876 31.2	1.1089603	44.0277226	-21.4388779998409	31.2	Male	Yes	56	Tuni	Dafarad	Quranic	7	3	4	3	0	0	Al Nureyni	0	Dayax School	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Fishing	0	150	0	0	3	3	3	2	2	3	3	3	3	3	2	2	2	2	2	Not determinant of instability	2	0	3	Slightly decreased	3	3	0	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	4	Very Good	Very Good	3	4	Very Good	0	Somehow important	Somehow important	Somehow important	Somehow important	Very important	Somehow important	Somehow important	Somehow important	Somehow important	Somehow important	Slightly decreased	Positive	Good	2	3	3	11:12:00.000+03:00	14/06/2022	0	298620307	0674c037-ec31-4c87-9aa7-e8a91d2cece0	44726.8055092593	0	0	submitted_via_web	0	0	18	Abdulkadir Abdullahi	Dayax	Keep	Male	100.0	50.0	66.66666666666666	0.0	0.0	0.0	100.0	50.0	66.66666666666666	2.0	2.0	1.0	4	2	3	0	0	0	1	5	0	2	0	0	3	0	0	5	0	4	0	0	1	3	0	2	0	0	0	0	0	0	2	1	0	0	3	1	0	2	0	0	0	3	1	0	3	2	0	0	0	1	0	2	0	0	0	3	0	1	3	0	0	2	0	0	0	3	2	1	0	0	0	3	1	0	0	0	2	0	0	3	2	0	1	0	0	0	1	2	0	0	3
Baraawe	Baraawe	Alnureyn Primary School	Dayax	1.1086548 44.0271424 -20.947907474409384 4.666	1.1086548	44.0271424	-20.9479074744094	4.666	Female	Yes	48	Other	Other	Quranic	4	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Employment	0	180	0	0	3	3	2	2	3	2	2	3	3	3	3	3	3	3	2	3	3	0	3	Slightly decreased	3	2	0	Slightly increased	Slightly decreased	Slightly decreased	Slightly increased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	2	2	3	2	2	0	Somehow important	Somehow important	Not important at all	Very important	Somehow important	Very important	Somehow important	Somehow important	Somehow important	Somehow important	Slightly decreased	Positive	Hight Quality School	3	2	4	12:15:00.000+03:00	14/06/2022	0	298620308	049883f0-d9b8-463a-82dc-1b6d59132321	44726.8055208333	0	0	submitted_via_web	0	0	19	Abdulkadir Abdullahi	Dayax	Keep	Female	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	3	0	4	0	2	0	5	0	0	1	0	5	0	0	0	3	4	0	0	2	2	0	0	0	3	0	0	0	1	0	2	0	0	3	0	0	2	1	0	0	3	0	1	0	3	0	2	0	1	0	2	0	0	0	3	0	3	2	0	0	1	0	0	0	3	1	2	0	0	0	1	2	0	0	0	3	0	3	0	0	2	1	0	0	1	3	2	0	0	0
Baraawe	Baraawe	Alnureyn Primary School	Dayax	1.1082475 44.0268764 -12.824737458712127 4.684	1.1082475	44.0268764	-12.8247374587121	4.684	Female	Yes	60	Tuni	Gogaal	Some primary	5	3	2	4	0	0	Al Nureyni	0	Al Nureyni	0	0	0	Moalim Umina	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Fishing	0	80	0	0	2	3	3	3	4	3	2	2	2	2	3	2	Not determinant of instability	4	3	Not determinant of instability	3	0	3	Slightly decreased	3	2	0	Slightly decreased	Slightly decreased	Slightly decreased	Slightly increased	Slightly increased	Slightly increased	Slightly decreased	Significantly decreased	Slightly decreased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	3	3	2	2	3	0	Very important	Somehow important	Somehow important	Somehow important	Somehow important	Somehow important	Somehow important	Somehow important	Somehow important	Somehow important	Slightly decreased	Negative	I Don't know	2	3	3	12:57:00.000+03:00	14/06/2022	0	298620311	db99e42c-6a0d-4fdf-85f9-2bb2f3b87fc0	44726.8055324074	0	0	submitted_via_web	0	0	20	Abdulkadir Abdullahi	Dayax	Keep	Female	0.0	100.0	75.0	0.0	33.33333333333333	25.0	0.0	66.66666666666666	50.0	2.0	2.0	0.0	5	0	4	0	1	2	0	0	3	0	0	0	0	0	0	1	3	2	4	0	5	3	2	0	0	0	0	0	0	0	0	2	1	0	3	0	0	2	0	1	0	3	0	1	2	3	0	0	0	0	0	1	0	2	0	3	0	0	2	1	0	3	0	0	0	1	2	3	0	0	0	2	3	0	0	0	1	1	3	2	0	0	0	0	1	0	2	3	0	0	0
Baraawe	Baraawe	Alnureyn Primary School	Dayax	1.1081632 44.026799 -13.109945885094508 7.71	1.1081632	44.026799	-13.1099458850945	7.71	Male	Yes	45	Other	Other	Quranic	6	4	2	3	0	0	Dayax	0	Dayax Schoo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Fishing	0	200	0	0	2	4	4	3	4	3	3	3	3	Key determinant of instability	3	2	2	4	3	Not determinant of instability	2	0	3	Slightly decreased	3	4	0	Slightly decreased	Slightly increased	Slightly increased	Slightly increased	Slightly increased	Significantly increased	Slightly increased	Slightly increased	Slightly increased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	2	2	3	4	0	Somehow important	Somehow important	Somehow important	Very important	Very important	Somehow important	Somehow important	Somehow important	Somehow important	Somehow important	Slightly decreased	Positive	Good	3	3	3	13:45:00.000+03:00	14/06/2022	0	298620315	5ace2383-fbd3-4164-986c-35b9a86d749c	44726.8055439815	0	0	submitted_via_web	0	0	21	Abdulkadir Abdullahi	Dayax	Keep	Male	0.0	100.0	66.66666666666666	0.0	0.0	0.0	0.0	100.0	66.66666666666666	1.5	1.5	0.0	3	4	1	2	0	0	0	5	0	0	0	0	0	0	0	0	4	5	3	2	1	0	0	0	0	3	0	2	0	0	0	1	2	0	3	0	0	2	1	0	0	3	0	1	2	0	0	0	3	0	0	1	0	2	0	3	1	0	2	0	0	3	0	0	0	1	2	3	0	0	0	3	0	1	0	0	2	0	3	0	2	1	0	0	0	0	3	1	2	0	0
Baraawe	Baraawe	Alnureyn Primary School	Dayax	1.1078262 44.0265144 -13.561912447070494 4.991	1.1078262	44.0265144	-13.5619124470705	4.991	Female	Yes	40	Tuni	Other	Quranic	7	2	5	4	0	0	Dayax School	0	Dayax School	0	Dayax School	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Fishing	0	125	0	0	2	3	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	0	3	Slightly decreased	3	2	0	Slightly decreased	Slightly decreased	Slightly increased	Slightly decreased	Slightly increased	Slightly decreased	Slightly increased	Slightly decreased	Slightly increased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Very Bad	3	3	3	4	4	Very Good	0	Somehow important	Very important	Not important at all	Somehow important	Very important	Somehow important	Somehow important	Somehow important	Somehow important	Somehow important	Slightly decreased	Positive	Good	3	Not optimistic at all	3	14:40:00.000+03:00	14/06/2022	0	298620316	731349ff-ab18-40c8-8f9e-59bc6578a004	44726.8055555556	0	0	submitted_via_web	0	0	22	Abdulkadir Abdullahi	Dayax	Keep	Female	50.0	100.0	75.0	0.0	0.0	0.0	50.0	100.0	75.0	1.5	1.5	1.5	4	0	3	5	0	0	0	2	1	0	5	0	0	4	0	0	3	0	0	2	1	3	2	0	0	0	0	0	0	0	2	1	0	0	3	0	1	2	0	0	0	3	0	0	3	2	1	0	0	0	0	0	2	1	0	3	0	0	3	1	0	2	0	1	0	0	2	3	0	0	0	0	3	2	0	0	1	0	2	1	3	0	0	0	0	0	2	1	3	0	0
Baraawe	Baraawe	Alnureyn Primary School	Dayax	1.1075941 44.0264731 -13.096106940312795 11.902	1.1075941	44.0264731	-13.0961069403128	11.902	Male	Yes	50	Tuni	Gogaal	Quranic	6	4	2	4	0	0	Dayax School	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Fishing	0	50	0	0	3	3	3	3	4	3	3	4	3	4	3	3	3	3	3	Not determinant of instability	2	0	3	Slightly decreased	3	2	0	Slightly decreased	Slightly increased	Slightly increased	Slightly increased	Slightly increased	Slightly increased	Slightly decreased	Slightly increased	Slightly increased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	4	4	Very Good	Very Good	Very Good	0	Very important	Somehow important	Somehow important	Somehow important	Somehow important	Somehow important	Very important	Somehow important	Somehow important	Somehow important	Slightly increased	Positive	Is Good	3	4	4	15:18:00.000+03:00	14/06/2022	0	298620319	1403cee3-9a37-40d7-8b3f-3485c05b0249	44726.8055671296	0	0	submitted_via_web	0	0	23	Abdulkadir Abdullahi	Dayax	Keep	Male	0.0	50.0	25.0	0.0	0.0	0.0	0.0	50.0	25.0	1.5	1.5	0.0	3	0	1	0	0	2	0	4	5	0	0	5	0	0	0	0	4	3	1	2	0	0	0	0	0	3	0	2	0	0	1	2	3	0	0	0	2	1	0	0	0	3	0	0	2	3	1	0	0	0	0	2	1	0	0	3	2	0	3	0	0	1	0	0	0	2	1	3	0	0	1	0	2	0	0	0	3	0	0	2	1	3	0	0	2	1	3	0	0	0	0
Baraawe	Baraawe	Alnureyn Primary School	Dayax	1.1075022 44.0268895 -18.982476988379805 8.571	1.1075022	44.0268895	-18.9824769883798	8.571	Female	Yes	33	Tuni	Other	Some primary	6	3	3	2	0	0	Dayax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Casual work	0	150	0	0	2	3	3	4	4	4	3	4	4	3	3	3	2	3	4	3	4	0	2	Slightly decreased	3	2	0	Slightly decreased	Slightly decreased	Slightly increased	Slightly increased	Slightly increased	Slightly increased	Slightly increased	Slightly increased	Slightly increased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	3	2	Very Good	Very Good	Very Good	0	Somehow important	Very important	Somehow important	Somehow important	Somehow important	Somehow important	Somehow important	Somehow important	Very important	Somehow important	Slightly decreased	Positive	Good	3	Not optimistic at all	Not optimistic at all	15:52:00.000+03:00	14/06/2022	0	298620324	2189213e-0667-4e4a-8e51-63efd722eade	44726.8055787037	0	0	submitted_via_web	0	0	24	Abdulkadir Abdullahi	Dayax	Keep	Female	0.0	100.0	50.0	0.0	0.0	0.0	0.0	100.0	50.0	2.0	2.0	0.0	1	2	0	3	0	5	0	4	0	5	0	0	0	2	0	4	0	3	1	0	0	0	3	2	0	0	0	0	2	1	0	3	0	0	0	0	2	3	1	0	0	0	0	3	2	1	0	0	0	0	1	2	0	0	0	3	0	1	2	0	0	3	0	0	1	2	0	3	0	0	0	1	2	0	0	0	3	0	0	2	3	0	0	1	0	0	2	3	1	0	0
Baraawe	Baraawe	Alnureyn Primary School	Dayax	1.1078211 44.0262134 -13.756746941406217 7.2	1.1078211	44.0262134	-13.7567469414062	7.2	Male	Yes	44	Other	Other	Quranic	3	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Casual work	0	120	0	0	2	2	3	3	3	3	3	3	3	3	2	4	3	3	2	Not determinant of instability	2	0	3	Slightly decreased	3	3	0	Slightly decreased	Slightly increased	Slightly increased	Slightly increased	Slightly decreased	Slightly increased	Slightly increased	Slightly decreased	Slightly decreased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	4	3	3	3	Very Good	4	0	Somehow important	Very important	Somehow important	Somehow important	Somehow important	Somehow important	Very important	Very important	Very important	Somehow important	Slightly increased	Positive	Good	3	3	3	16:44:00.000+03:00	14/06/2022	0	298620329	d0a66c5d-c57c-4773-9067-d21157542ac2	44726.8055902778	0	0	submitted_via_web	0	0	25	Abdulkadir Abdullahi	Dayax	Keep	Male	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	2	3	0	0	0	0	5	4	0	0	0	0	0	0	0	5	4	3	2	1	0	3	0	0	2	0	0	0	0	1	0	0	2	3	0	1	3	0	0	0	2	0	3	0	2	0	0	1	0	0	2	0	0	1	3	0	1	2	0	0	3	0	1	2	0	0	3	0	0	2	0	0	1	0	0	3	0	0	1	3	0	0	2	0	0	1	3	2	0	0
Baraawe	Baraawe	Alnureyn Primary School	Dayax	1.1075097 44.0259458 -16.084308395597 5.102	1.1075097	44.0259458	-16.084308395597	5.102	Female	Yes	40	Other	Other	Some primary	5	2	3	3	0	0	Al Bamba Light	0	Dayax School	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Fishing	0	150	0	0	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	4	Slightly decreased	3	3	0	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly increased	Slightly increased	Slightly increased	Slightly decreased	Slightly decreased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	2	2	0	Somehow important	Somehow important	Very important	Somehow important	Somehow important	Somehow important	Very important	Somehow important	Very important	Somehow important	Slightly decreased	Positive	Good	2	3	3	17:23:00.000+03:00	14/06/2022	0	298620331	a4648419-cbda-468a-9cab-f4a2e4dd025e	44726.8056018519	0	0	submitted_via_web	0	0	26	Abdulkadir Abdullahi	Dayax	Keep	Female	66.66666666666666		66.66666666666666	0.0		0.0	66.66666666666666		66.66666666666666	2.0		2.0	4	0	5	0	1	2	0	3	0	0	0	0	0	0	5	1	3	4	2	0	0	0	3	2	0	0	0	0	0	0	1	2	0	0	3	0	1	3	0	2	0	0	0	0	3	1	2	0	0	0	0	1	3	2	0	0	0	0	3	1	2	0	0	0	0	3	0	1	2	0	0	0	3	0	0	1	2	0	0	2	3	1	0	0	0	0	2	1	3	0	0
Baraawe	Baraawe	Alnureyn Primary School	Dayax	1.1090967 44.027175 9.5 3.9	1.1090967	44.027175	9.5	3.9	Female	Yes	24	Murursade	Other	Quranic	14	7	7	1	0	0	Dayah	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Fishing	0	160	0	0	3	2	Not determinant of instability	2	2	2	2	3	Not determinant of instability	Not determinant of instability	2	3	Not determinant of instability	Not determinant of instability	Not determinant of instability	Not determinant of instability	Not determinant of instability	0	3	Significantly decreased	3	2	0	Slightly increased	Slightly increased	Significantly increased	Significantly increased	Significantly increased	Slightly decreased	Slightly increased	Slightly increased	Slightly increased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	3	2	Very Good	2	Very Good	0	Somehow important	Somehow important	Somehow important	Very important	Somehow important	Very important	Somehow important	Very important	Somehow important	Not important at all	Slightly increased	Positive	They took good exam	3	Not optimistic at all	2	09:49:00.000+03:00	14/06/2022	0	298620547	8c82dbcf-5bc0-4600-b7bd-f82ff2c84a4c	44726.8065162037	0	0	submitted_via_web	0	0	28	Khulateen Nour	Dayax	Keep	Female		100.0	100.0		0.0	0.0		100.0	100.0	2.0	2.0		0	4	1	5	0	0	0	3	2	1	0	0	5	0	2	4	0	0	0	0	3	0	0	0	0	3	2	0	0	1	0	2	3	0	0	3	2	0	1	0	0	0	0	0	0	2	1	0	3	2	1	0	0	0	0	3	3	2	1	0	0	0	0	1	0	0	2	3	0	0	2	1	0	0	0	0	3	2	1	0	0	0	0	3	3	2	0	0	0	0	1
Baraawe	Baraawe	Alnureyn Primary School	Dayax	1.1090121 44.027389 15.2 9.5	1.1090121	44.027389	15.2	9.5	Female	Yes	37	Tuni	Daaqtire	Quranic	8	2	6	2	0	0	Alnureyn school	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Fishing	0	140	0	0	2	2	4	3	3	2	3	2	Not determinant of instability	Not determinant of instability	Not determinant of instability	2	3	Not determinant of instability	2	Not determinant of instability	2	0	3	Significantly decreased	4	2	0	Slightly increased	Significantly increased	Significantly increased	Significantly increased	Slightly increased	Slightly decreased	Slightly increased	Slightly increased	Slightly increased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	4	Very Good	4	3	Very Good	0	Somehow important	Somehow important	Not important at all	Very important	Somehow important	Very important	Somehow important	Not important at all	Very important	Somehow important	Slightly increased	Positive	Good Education	3	Not optimistic at all	Not optimistic at all	10:31:00.000+03:00	14/06/2022	0	298620550	9f7dd41f-60ce-4d5e-a4a0-5161988e7ff7	44726.8065277778	0	0	submitted_via_web	0	0	29	Khulateen Nour	Dayax	Keep	Female	0.0	100.0	50.0	0.0	0.0	0.0	0.0	100.0	50.0	2.0	2.0	0.0	3	2	0	5	0	4	0	1	0	0	0	0	0	5	0	3	4	0	2	1	0	3	2	0	0	0	0	0	0	0	2	1	0	0	3	2	3	0	1	0	0	0	1	2	0	0	0	0	3	1	2	0	0	0	0	3	2	1	0	0	0	0	3	0	0	2	1	3	0	0	1	2	0	0	0	0	3	0	0	1	0	0	3	2	1	3	2	0	0	0	0
Baraawe	Baraawe	Alnureyn Primary School	Dayax	1.1088435 44.0272847 15.1 12.8	1.1088435	44.0272847	15.1	12.8	Female	Yes	25	Other	Other	Quranic	11	5	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Petty business	0	100	0	0	4	4	4	3	3	4	3	3	2	2	Not determinant of instability	2	Not determinant of instability	3	4	3	3	0	3	Slightly decreased	3	3	0	No change	Slightly increased	Slightly increased	Slightly increased	Slightly increased	Slightly increased	Slightly increased	No change	Slightly increased	0	0	Private business	0	0	0	0	0	0	0	0	0	0	0	Private business	0	0	0	0	0	3	Very Bad	3	4	4	4	4	4	0	Very important	Not important at all	Very important	Determinant	Very important	Somehow important	Somehow important	Somehow important	Very important	Very important	No change	Positive	They give free schools	3	Not optimistic at all	4	11:10:00.000+03:00	14/06/2022	0	298620556	34ff3c27-a2da-4501-809b-d5adbdc65aa7	44726.8065393519	0	0	submitted_via_web	0	0	30	Khulateen Nour	Dayax	Keep	Female	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	0	4	0	0	1	3	2	0	0	0	0	0	5	0	0	4	0	2	3	1	0	2	0	0	3	0	0	0	0	0	2	1	0	0	3	2	1	0	0	0	0	0	2	0	1	0	0	3	2	1	0	0	0	0	3	3	2	1	0	0	0	0	2	1	0	0	3	0	0	2	0	0	0	0	0	3	3	1	0	0	0	0	2	3	2	0	1	0	0	0
